id_student,student_name,gender,region,highest_education,imd_band,age_band,disability,studied_credits,course,CGPA
648127,Thomas Rivera,F,Scotland,A Level or Equivalent,10-20,0-35,N,120,Business,2.71
648131,Kevin Banks,F,London Region,Lower Than A Level,20-30%,0-35,N,60,Medical,3.08
648135,Jay Robinson,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,60,Medical,3.62
648182,William Chavez,F,South West Region,A Level or Equivalent,40-50%,35-55,N,60,Medical,3.83
648194,Jeremy Griffith,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,N,60,Medical,2.35
648201,Angela Novak,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,Y,60,Medical,2.1
648203,Christopher Nichols,F,London Region,A Level or Equivalent,10-20,0-35,N,60,Medical,3.65
648238,Jennifer Thomas,F,London Region,A Level or Equivalent,20-30%,35-55,N,60,Business,2.81
648247,Alan Bradley,F,East Anglian Region,Lower Than A Level,30-40%,0-35,N,120,Theater,3.93
648262,Kristi Vega,F,East Anglian Region,Lower Than A Level,50-60%,0-35,N,60,Graphic Design,3.25
648310,Garrett Jackson,F,East Anglian Region,Lower Than A Level,80-90%,0-35,N,60,Philosophy,2.88
648311,Jeremy Arnold,F,West Midlands Region,Lower Than A Level,20-30%,35-55,N,60,Engineering,3.49
648317,Terri Bolton,F,South Region,No Formal quals,90-100%,0-35,N,150,Business,3.85
648335,Phillip Huynh,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,60,Engineering,2.38
648386,Ruth Prince,F,North Region,Lower Than A Level,20-30%,35-55,N,120,Computer Science,2.07
648391,Debbie Smith,F,Scotland,Lower Than A Level,30-40%,0-35,N,60,Medical,3.21
648416,Brian Pruitt,F,North Region,A Level or Equivalent,80-90%,35-55,N,60,Law,3.18
648449,Tina Miller,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,N,60,Law,3.19
648476,Ray Tucker,F,East Anglian Region,Lower Than A Level,80-90%,0-35,N,60,Computer Science,2.43
648487,Jesse Williams,M,North Region,Lower Than A Level,80-90%,0-35,N,60,Graphic Design,2.5
648519,Miss Alexandra Stephenson,F,Wales,Lower Than A Level,80-90%,35-55,N,180,Computer Science,3.69
648537,Neil Maxwell,M,East Anglian Region,HE Qualification,60-70%,0-35,N,60,Engineering,2.74
648543,Andrew Davis,F,North Region,Lower Than A Level,20-30%,0-35,N,60,Music,2.01
648549,Cynthia Dean,M,South East Region,HE Qualification,30-40%,0-35,N,60,Computer Science,3.28
648553,James Robinson MD,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,60,Medical,3.74
648556,Destiny Malone,F,North Western Region,A Level or Equivalent,10-20,0-35,N,120,Business,2.27
648585,Elizabeth Tyler,F,South Region,A Level or Equivalent,20-30%,0-35,N,120,Music,3.74
648589,Melissa Gibbs,F,North Western Region,A Level or Equivalent,0-10%,35-55,N,120,Law,3.57
648596,Amy Gonzales,F,North Western Region,Lower Than A Level,0-10%,35-55,N,60,Computer Science,3.11
648640,Keith Mcintyre,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,N,60,Computer Science,2.59
648676,Martha Smith,M,South Region,HE Qualification,70-80%,35-55,N,60,Business,2.48
648693,Patricia Strickland,F,Scotland,A Level or Equivalent,0-10%,0-35,Y,60,Law,2.37
648709,Diana Ortega,F,South Region,A Level or Equivalent,40-50%,0-35,N,120,Business,3.55
648713,James Wilson,F,North Western Region,Lower Than A Level,50-60%,0-35,N,60,Business,2.57
648728,Anita Rodriguez,M,South West Region,A Level or Equivalent,40-50%,0-35,N,60,Computer Science,2.31
648751,Tyler Stephens,M,Scotland,HE Qualification,50-60%,35-55,N,60,Law,3.29
648754,Natalie Morris,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,120,Medical,3.58
648760,Brooke Salas,F,East Midlands Region,Lower Than A Level,80-90%,0-35,N,120,Medical,2.12
648778,Andre Torres,F,Scotland,A Level or Equivalent,80-90%,0-35,N,60,Business,3.13
648807,Haley Williams,F,South Region,A Level or Equivalent,40-50%,0-35,N,120,Computer Science,2.99
648820,Carl Bates,F,East Anglian Region,Lower Than A Level,70-80%,0-35,N,180,Music,3.55
648845,Wendy Ramirez,F,Wales,Lower Than A Level,50-60%,0-35,N,120,Law,3.56
648928,Aaron Rowland,F,North Region,Lower Than A Level,80-90%,0-35,N,60,Computer Science,3.55
648951,Tammy Lester,F,East Midlands Region,No Formal quals,20-30%,0-35,N,60,Medical,2.26
648961,David Hall,F,London Region,A Level or Equivalent,20-30%,0-35,N,60,Computer Science,2.98
648985,Deborah Brooks,F,East Anglian Region,Lower Than A Level,80-90%,0-35,N,60,Business,2.29
649000,Henry Ward,F,London Region,Lower Than A Level,0-10%,0-35,N,120,Music,2.52
649018,David Evans,F,Ireland,A Level or Equivalent,50-60%,0-35,N,60,Computer Science,3.2
649025,Billy Gutierrez,F,West Midlands Region,Lower Than A Level,50-60%,35-55,N,60,Engineering,2.03
649026,Evan Harmon,M,Ireland,Lower Than A Level,90-100%,35-55,N,120,Computer Science,2.39
649027,Cynthia Nelson,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,N,120,Medical,3.5
649110,George James,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,60,Medical,3.53
649119,Melissa Jones,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,N,60,Engineering,3.84
649189,Rachel Charles,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,N,60,Music,3.96
649209,William Hoffman,F,East Midlands Region,Lower Than A Level,70-80%,0-35,N,120,Medical,2.65
649221,Sonya Edwards,F,South Region,Lower Than A Level,40-50%,35-55,N,60,Philosophy,3.82
649231,Frederick Tran,F,South Region,A Level or Equivalent,60-70%,0-35,N,60,Medical,3.68
649247,Larry Martinez,F,East Anglian Region,Lower Than A Level,50-60%,35-55,N,60,Law,3.11
649278,Mr. Tyler Wells Jr.,F,West Midlands Region,Lower Than A Level,60-70%,0-35,N,60,Engineering,3.7
649291,Michelle Coffey,F,South Region,Lower Than A Level,50-60%,0-35,N,60,Engineering,3.54
649345,Patrick Webb,F,East Anglian Region,HE Qualification,90-100%,35-55,N,60,Law,2.09
649351,Christopher Waters,F,East Midlands Region,Lower Than A Level,70-80%,35-55,Y,60,Business,2.29
649444,Eric Tate,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,N,180,Engineering,2.16
649518,Devin Hughes,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,N,60,Law,3.57
649542,Amanda Miller,F,South Region,A Level or Equivalent,50-60%,0-35,N,60,Engineering,2.4
649543,Marcus Williams,F,East Anglian Region,Lower Than A Level,50-60%,0-35,N,60,Literature,2.43
649578,Nicholas Williams,F,Scotland,Lower Than A Level,30-40%,0-35,N,120,Medical,2.43
649621,Crystal Simon,F,East Anglian Region,Lower Than A Level,80-90%,0-35,N,60,Graphic Design,2.26
649638,Joseph Williams,F,South West Region,Lower Than A Level,50-60%,0-35,N,60,Engineering,3.21
649654,Robert Lee,F,South East Region,Lower Than A Level,60-70%,35-55,N,60,Medical,3.53
649686,Jodi Obrien,F,London Region,Lower Than A Level,0-10%,0-35,N,60,Engineering,3.5
649692,Stephanie Taylor,F,Scotland,Lower Than A Level,60-70%,0-35,N,60,Computer Science,3.76
649731,Michelle Moore,F,South East Region,Lower Than A Level,40-50%,0-35,N,120,Fine Arts,2.73
649742,Tim Cardenas,F,West Midlands Region,Lower Than A Level,30-40%,0-35,N,150,Medical,2.46
649749,Michael Morris,F,Scotland,A Level or Equivalent,40-50%,0-35,N,60,Medical,3.43
649795,Randall Blair,F,London Region,Lower Than A Level,10-20,0-35,N,60,Music,3.72
649824,Courtney Dean,F,South Region,A Level or Equivalent,40-50%,0-35,N,60,Computer Science,3.48
649886,Kenneth Fletcher,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,N,60,Business,2.86
649905,Kimberly Ross,F,Scotland,HE Qualification,20-30%,0-35,N,60,Engineering,2.59
649962,Leslie Morgan,F,North Western Region,Lower Than A Level,80-90%,0-35,N,60,Medical,3.3
649980,Samuel Burnett,F,Scotland,A Level or Equivalent,10-20,0-35,N,120,Medical,3.6
650050,Devon Nguyen,F,East Anglian Region,Lower Than A Level,10-20,0-35,N,60,Computer Science,3.5
650090,Philip Richardson,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,120,Business,3.67
650114,James Brown,F,North Western Region,A Level or Equivalent,0-10%,35-55,N,60,Medical,3.57
650121,Debra Valencia,F,East Anglian Region,Lower Than A Level,40-50%,0-35,N,60,Law,3.33
650161,Nicholas Smith,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,N,60,Engineering,2.9
650181,Erik Wong,F,West Midlands Region,Lower Than A Level,10-20,0-35,N,60,Law,2.08
650247,Caroline Campbell MD,F,South East Region,A Level or Equivalent,80-90%,35-55,N,60,Engineering,3.4
650269,Edward Meyer,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,N,120,Computer Science,3.74
650354,Logan Martinez,F,Wales,A Level or Equivalent,10-20,0-35,N,60,Medical,3.62
650357,Brittany Martinez,F,South Region,A Level or Equivalent,20-30%,35-55,N,120,Medical,2.71
650371,Sarah Howell,M,South East Region,Lower Than A Level,70-80%,0-35,N,60,Engineering,2.57
650433,Deanna Taylor,F,Scotland,A Level or Equivalent,20-30%,0-35,N,120,Business,3.62
650451,Richard Johnson,F,Wales,Lower Than A Level,20-30%,0-35,N,60,Law,3.69
650517,Kimberly Sheppard,F,London Region,Lower Than A Level,20-30%,0-35,N,120,Engineering,2.91
650531,Karen Alexander,F,London Region,HE Qualification,10-20,0-35,N,180,History,2.55
650548,Chris Howard,F,Scotland,Lower Than A Level,0-10%,0-35,N,60,Business,3.58
650565,Bryan Evans,F,Ireland,Lower Than A Level,50-60%,0-35,N,60,Fine Arts,3.46
650606,William Williams,F,West Midlands Region,No Formal quals,10-20,0-35,N,60,Computer Science,3.49
650676,Nicholas Ramirez,F,South Region,Lower Than A Level,40-50%,0-35,N,60,Medical,2.95
650746,Christine Davis,F,East Anglian Region,Lower Than A Level,70-80%,0-35,N,180,Computer Science,2.75
650797,Joseph Williams,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,60,Medical,2.14
650953,Matthew Garcia,F,South Region,Lower Than A Level,50-60%,35-55,N,60,Graphic Design,2.65
650958,Melissa Howard,F,South West Region,Lower Than A Level,20-30%,0-35,N,60,Engineering,3.52
650961,Cheryl Miller,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,60,Engineering,3.58
650964,Lauren Allen,F,South East Region,Lower Than A Level,60-70%,0-35,N,60,Computer Science,3.76
650979,Heidi White,F,South West Region,A Level or Equivalent,0-10%,0-35,N,60,Engineering,3.32
651004,Bianca Day,F,West Midlands Region,Lower Than A Level,0-10%,35-55,N,120,Law,2.71
651008,Rebecca Williams,F,Wales,HE Qualification,80-90%,0-35,N,90,Medical,3.68
651027,Patricia Hayes,F,London Region,A Level or Equivalent,80-90%,0-35,N,60,Engineering,3.71
651030,Rebecca Bauer,F,East Anglian Region,Lower Than A Level,30-40%,0-35,N,120,Computer Science,2.77
651065,Susan Richardson,F,South West Region,Lower Than A Level,60-70%,0-35,N,60,Medical,3.36
651087,Jennifer Wright,F,North Western Region,A Level or Equivalent,0-10%,0-35,N,60,Business,3.39
651089,Blake Lopez,F,South Region,A Level or Equivalent,20-30%,0-35,N,120,Law,3.86
651148,William Gregory,F,Scotland,A Level or Equivalent,30-40%,0-35,N,60,Business,2.18
651177,Troy Pittman,F,Scotland,A Level or Equivalent,20-30%,35-55,N,60,Music,3.85
651209,Dustin Anderson,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,60,Business,2.25
651257,Kathy Sparks,F,Wales,Lower Than A Level,20-30%,35-55,N,60,Engineering,3.3
651278,Hannah Taylor,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N,60,Business,2.36
651324,Eric Cannon,F,London Region,Lower Than A Level,30-40%,0-35,N,60,Law,3.6
651359,Mark Knight,F,East Anglian Region,HE Qualification,70-80%,35-55,N,120,Engineering,3.37
651394,Marcus Conley,F,Scotland,HE Qualification,60-70%,0-35,N,120,Engineering,2.36
651415,Mary Garcia,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,N,120,Medical,2.1
651429,Amber Munoz,F,Scotland,HE Qualification,70-80%,0-35,N,60,Medical,2.88
651520,Sheri Stephenson,F,London Region,HE Qualification,0-10%,0-35,N,60,Engineering,2.75
651544,Tamara Sanchez,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,N,120,Law,3.0
651586,Joel Curtis,F,East Midlands Region,Lower Than A Level,30-40%,0-35,N,120,Engineering,2.93
651605,Christopher Cowan,M,Wales,Lower Than A Level,10-20,35-55,N,60,Law,3.18
651609,Erika Edwards,F,West Midlands Region,Lower Than A Level,0-10%,0-35,N,120,Engineering,3.41
651610,Larry Guzman,F,London Region,Lower Than A Level,40-50%,0-35,N,60,Computer Science,2.34
651655,Joy Mcdonald,F,London Region,Lower Than A Level,20-30%,0-35,N,60,Computer Science,2.61
651659,Elizabeth Poole,F,London Region,Lower Than A Level,20-30%,35-55,N,120,Law,3.21
651678,Kelly Perez,F,Ireland,A Level or Equivalent,10-20,0-35,N,120,Medical,3.69
651775,Traci Byrd,M,Wales,Lower Than A Level,40-50%,0-35,N,120,Engineering,3.58
651778,Nicole Barnett,M,West Midlands Region,Lower Than A Level,10-20,0-35,N,60,Engineering,3.13
651798,Rita Jones,F,North Western Region,Lower Than A Level,30-40%,0-35,N,120,Music,2.68
651801,Dana Ross,F,North Western Region,A Level or Equivalent,10-20,0-35,N,60,Engineering,2.7
651814,Kenneth James,M,Yorkshire Region,HE Qualification,10-20,0-35,N,60,Law,2.43
651831,Alicia Davis,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,N,120,Computer Science,3.81
651863,Deanna Watson,F,South West Region,A Level or Equivalent,10-20,0-35,N,60,Engineering,3.75
651883,Michael Zavala,F,Scotland,Lower Than A Level,20-30%,35-55,N,60,Computer Science,3.67
651925,Jamie Webb,F,North Western Region,A Level or Equivalent,30-40%,0-35,Y,120,Medical,2.0
651939,Monique Lang,F,East Anglian Region,Lower Than A Level,30-40%,0-35,N,60,Computer Science,2.28
651974,Kimberly Wagner,F,South East Region,A Level or Equivalent,80-90%,35-55,N,120,Medical,2.66
651979,Mr. Randy Burgess,F,North Western Region,A Level or Equivalent,10-20,0-35,N,60,Medical,3.56
651980,Douglas Schmidt,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,120,Music,3.63
651991,Christina Smith,F,Wales,HE Qualification,40-50%,0-35,N,120,Law,2.78
652006,Eduardo Hughes,F,North Western Region,No Formal quals,0-10%,35-55,N,120,Computer Science,2.78
652017,Tina Mcdonald,F,North Western Region,Lower Than A Level,30-40%,0-35,N,120,Engineering,3.1
652044,Kristin Gregory,M,Scotland,HE Qualification,50-60%,0-35,N,60,Graphic Design,3.39
652090,Gregory Garcia,F,Wales,Lower Than A Level,70-80%,35-55,N,60,Law,2.98
652105,Adam Crosby,F,Wales,Lower Than A Level,0-10%,0-35,N,60,Business,3.52
652114,Jesse Daniels,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,N,60,Computer Science,3.43
652130,Bryan Irwin,F,East Midlands Region,Lower Than A Level,0-10%,35-55,N,60,Law,3.27
652149,Steven Jones,F,East Anglian Region,No Formal quals,20-30%,0-35,N,60,Business,3.88
652156,Shane Li,M,East Anglian Region,Lower Than A Level,30-40%,0-35,N,120,Law,3.35
652158,Charles Williamson,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,N,120,Business,3.57
652226,Kimberly Cooper,F,South West Region,A Level or Equivalent,60-70%,0-35,N,60,Medical,3.94
652288,Jose Chapman,M,South East Region,A Level or Equivalent,20-30%,0-35,N,60,Law,4.0
652315,Jean Moore,F,North Western Region,Lower Than A Level,0-10%,0-35,N,120,Medical,2.38
652366,Megan Dillon,F,Yorkshire Region,Lower Than A Level,80-90%,35-55,N,60,Computer Science,2.81
652390,Tammy Brown,F,North Western Region,A Level or Equivalent,20-30%,0-35,N,60,Engineering,3.08
652522,Heather Padilla,F,South West Region,Lower Than A Level,70-80%,0-35,N,60,Engineering,3.75
652533,Donna Schneider,F,Yorkshire Region,Lower Than A Level,10-20,0-35,N,60,Engineering,3.98
652553,Jamie Cain,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,60,Fine Arts,2.54
652556,Lucas Armstrong,F,East Midlands Region,A Level or Equivalent,10-20,35-55,N,60,Business,3.85
652558,Cole Fischer,F,West Midlands Region,Lower Than A Level,40-50%,0-35,N,60,Graphic Design,2.53
652572,Monica Richardson,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,N,60,Law,3.67
652584,Erica Miller,F,South West Region,A Level or Equivalent,0-10%,0-35,N,120,Engineering,2.3
652585,Angela Barnes,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,N,60,Law,2.02
652586,Charles Cohen,F,North Western Region,Lower Than A Level,90-100%,0-35,N,60,Medical,3.34
652605,Craig Mahoney,F,North Western Region,HE Qualification,0-10%,0-35,N,120,Engineering,3.54
652731,Renee Blackwell,F,Ireland,A Level or Equivalent,90-100%,0-35,N,120,Computer Science,2.3
652744,David Powell,F,East Anglian Region,No Formal quals,60-70%,0-35,N,180,Business,3.28
652754,Shawn Flynn,F,South Region,Lower Than A Level,70-80%,0-35,N,60,Computer Science,2.39
652803,Michael Harrington,F,London Region,HE Qualification,10-20,0-35,N,120,Business,3.23
652818,Aaron Hayes,F,South East Region,A Level or Equivalent,70-80%,0-35,N,60,Music,3.5
652851,Catherine Ramos,F,North Western Region,Lower Than A Level,0-10%,0-35,N,60,Medical,3.82
652886,John Murray,M,South Region,A Level or Equivalent,40-50%,0-35,Y,90,Medical,3.61
652906,Amy Castillo,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,Y,60,Medical,3.15
652933,Michael Ferrell,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,240,Computer Science,3.72
652969,Austin Reese,F,Wales,A Level or Equivalent,0-10%,35-55,N,60,Computer Science,2.0
653027,Gail Woodard,F,London Region,Lower Than A Level,0-10%,0-35,Y,60,Medical,3.77
653034,Scott Alvarado,F,East Anglian Region,No Formal quals,30-40%,0-35,N,120,Medical,3.51
653052,Cynthia Burnett,F,South West Region,Lower Than A Level,30-40%,0-35,N,90,Business,3.47
653059,Jennifer Orozco,F,Scotland,Lower Than A Level,40-50%,0-35,Y,60,Computer Science,2.75
653068,Eric Zamora,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,N,120,Law,3.79
653086,Jenny Hernandez,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,Y,60,Computer Science,4.0
653097,Melissa Holland,F,West Midlands Region,Lower Than A Level,20-30%,0-35,N,60,Theater,2.56
653188,Nicole Patterson,F,South East Region,Lower Than A Level,0-10%,0-35,N,60,Engineering,3.37
653193,Todd Davis,F,London Region,Lower Than A Level,20-30%,35-55,N,60,Graphic Design,2.55
653239,Diane Cuevas,F,London Region,Lower Than A Level,0-10%,0-35,N,60,Medical,2.02
653240,Ryan Davis,F,East Anglian Region,Lower Than A Level,80-90%,0-35,N,240,Computer Science,3.25
653244,Crystal Fox,F,South East Region,Lower Than A Level,30-40%,0-35,N,60,Medical,2.24
653262,Betty Soto,M,South West Region,A Level or Equivalent,20-30%,0-35,N,120,Fine Arts,2.7
653295,Dustin Black,F,Wales,Lower Than A Level,20-30%,35-55,Y,60,Law,2.47
653384,Erik Hawkins,F,North Region,A Level or Equivalent,30-40%,0-35,N,120,Philosophy,3.23
653385,Jessica Vazquez,F,North Region,A Level or Equivalent,0-10%,35-55,N,120,Computer Science,2.29
653465,Daniel Taylor,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,N,60,Medical,3.2
653541,Summer Torres,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,N,120,Music,3.91
653551,Amanda Berry,F,South West Region,Lower Than A Level,10-20,0-35,N,180,Medical,3.04
653577,Matthew Cunningham,F,South Region,HE Qualification,90-100%,35-55,N,60,Music,3.67
653597,David Nielsen Jr.,F,North Region,A Level or Equivalent,70-80%,0-35,N,60,Engineering,2.25
653633,Jessica Moore,M,East Midlands Region,Lower Than A Level,60-70%,35-55,N,60,Business,3.49
653664,Terry Guerrero,F,London Region,A Level or Equivalent,0-10%,0-35,N,120,Medical,2.02
653702,Tonya Palmer,F,South Region,Lower Than A Level,10-20,0-35,N,60,Engineering,3.93
653730,Matthew Meyer,F,East Midlands Region,Lower Than A Level,10-20,0-35,N,60,Engineering,2.25
653752,Rachel Wu,F,Wales,A Level or Equivalent,70-80%,0-35,N,60,Business,3.67
653762,John Payne,F,South West Region,Lower Than A Level,,0-35,N,60,Law,3.48
653826,Douglas Patel,F,North Western Region,HE Qualification,30-40%,35-55,N,120,Business,3.69
653840,Doris Fisher,F,Scotland,A Level or Equivalent,50-60%,0-35,N,60,Computer Science,3.21
653870,Brian Thomas,F,North Western Region,A Level or Equivalent,20-30%,35-55,N,60,Medical,2.75
653944,James Alexander,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,N,120,Computer Science,3.91
653951,Elizabeth Brown,F,South East Region,HE Qualification,80-90%,0-35,N,60,Engineering,2.68
